label,ratio_len_width,ratio_jaw_cheek,ratio_forehead_jaw,avg_jaw_angle,ratio_chin_jaw,circularity,solidity,extent
Round,1.1957118770196096,0.8662074544220287,0.840003478893569,141.3402009796591,0.8935155339756949,0.9620398099129818,1.0,0.8155847415091183
Round,1.0692741774825067,0.8696595751093928,0.8437006205529693,140.6372809161274,0.8919054526969183,0.967008620393946,1.0,0.804759727725287
Round,1.0886415439954638,0.868926611684431,0.8498125703944293,142.2805745919676,0.8924822102886049,0.9611587388248878,1.0,0.7924210091553658
Round,1.1099387970308106,0.8716684197935711,0.8567917433087784,140.28426951615435,0.8930045394383366,0.9647698909541083,0.9997753887306401,0.8007473914892225
Round,1.1218020543894642,0.8984919188443746,0.8018365824335575,136.70146589114296,0.9048638803643296,0.9713120457764378,1.0,0.8324063983565694
Round,1.180174162243148,0.8303097985942606,0.9310017336839713,146.94826914339575,0.8837710679659587,0.9514578284075866,1.0,0.7863187208048869
Round,1.1094853944321235,0.8738292566074909,0.8520207171848323,138.91980265514167,0.8975891929763792,0.966904428368309,1.0,0.8139879726501359
Round,1.1055066182377173,0.8627951074554855,0.8750553642655036,139.38379307901187,0.8947903070581933,0.9670636474845028,1.0,0.8129587854048054
Round,0.9116853546097481,0.8659136026402953,0.8489137693526995,135.92536892601146,0.8900706868533986,0.9715342412796975,1.0,0.8192301432291667
Round,1.0784222552152556,0.8697046876162494,0.8595788532622664,140.86002785631803,0.8904255359583698,0.9644430672408582,0.9999007082809294,0.8039972322759208
Round,1.1779814589262598,0.8619956828247795,0.8829523375394963,141.17488025252612,0.8962507710906925,0.9539915565105646,0.9996832917389817,0.8003894839337877
Round,1.1553172885223422,0.8467387919400378,0.8804424412039757,145.31773100315647,0.8863948535423161,0.9523588073747875,0.9999517094842573,0.789921416037232
Round,1.1496835415315856,0.8913809811122784,0.8090437695113173,137.89903439875368,0.9008804582302543,0.9667154643079526,0.9997779789250765,0.800557956348121
Round,1.126847102767425,0.9038487901881479,0.7651794632536211,135.82176783464354,0.8980336402273233,0.9767934636655141,1.0,0.8290209477011273
Round,1.1241430926483402,0.8431575577420388,0.9211530065115907,144.72851552443763,0.8900066057858781,0.9504442449627524,1.0,0.7983442674164324
Round,1.0610015881007129,0.8604729074766649,0.8772807252014171,144.56759423574857,0.8945764270648963,0.9543883749196221,0.9999670893852297,0.794846529473317
Round,1.1195175489133602,0.8888315409902826,0.8085426479657616,137.64852051378136,0.9011471524682656,0.9744636957135154,1.0,0.8237640126473125
Round,1.0820760452621165,0.8767756296689693,0.8297322605371578,136.94919706022802,0.895352603122398,0.9742761449710566,1.0,0.8242181069958848
Round,1.135582697887071,0.8573220171087815,0.8769303841463845,142.7118236483634,0.8961061733937018,0.9650473754503419,1.0,0.798154493407356
Round,1.097557433274983,0.8597325085543017,0.8553672575926133,144.1775970267854,0.8926643348167937,0.9640400251963744,0.9999605926860026,0.794358878036564
Round,1.150955227379384,0.8694811173854913,0.8243332992852278,140.79774818619208,0.8885958826529483,0.9713875960534862,1.0,0.8048596673596674
Round,1.1396466516751105,0.8399433161887533,0.9234286195261743,145.6592177971616,0.8909310743469039,0.9567262985821511,1.0,0.8003453105380083
Round,1.139161479001928,0.8681726112860552,0.8228571253542905,141.1358936629414,0.8909783749307646,0.9712903228539684,1.0,0.8126000179232118
Round,1.1865364906889337,0.9007013770454299,0.8102362071608233,139.69505298839965,0.896219696700066,0.9620586680151995,1.0,0.8064093023255814
Round,1.1579325671185552,0.8586668038227174,0.8652774456026372,141.2979439811975,0.8935661263358099,0.9639109547721412,0.9999177501936297,0.8029512455555189
Round,1.1385208572975398,0.8759846292424569,0.8191535932547964,140.10868250837854,0.8978838171944893,0.9734718352442422,1.0,0.814667560835409
Round,1.1229037946679008,0.8718413601635889,0.8435960774950699,139.85281132426343,0.88999036218566,0.9610173818580706,0.9995857497928748,0.8046909737661183
Round,1.1076037947822202,0.8712227732215344,0.8757149748404781,139.62264740745326,0.8939302617779732,0.9685232880615083,1.0,0.8141504401173646
Square,1.169475924175822,0.8836049786115597,0.8398015412367364,139.0058364176195,0.8996648254261309,0.9621920608493211,1.0,0.8185941783057042
Square,1.11470546367498,0.8874949865231809,0.8517121655420916,138.62768071209035,0.9043485605769569,0.9635700044549081,1.0,0.827690855347664
Square,1.0890861142100754,0.8813836444422917,0.8428414376634082,137.31144425231236,0.8999596340589239,0.968351081266625,0.9999825193161557,0.8184958163066745
Square,1.165403921286658,0.8983866837946585,0.7953670632899105,136.04157471537292,0.8989009842595213,0.9693082874197293,1.0,0.8285093570671442
Square,0.9670310679193537,0.8807353706558153,0.8552905960822774,136.982711855586,0.8994270229413516,0.9586269323751643,1.0,0.8234962236331358
Square,1.1071879264615234,0.88244768933056,0.8292154509702295,138.48389867675314,0.8982061319071579,0.970238586002198,1.0,0.8207187078154821
Square,1.1680156033335871,0.8680919429011551,0.8867783929976202,139.73174472269875,0.9015344542856494,0.9625867895103246,0.9999858020090158,0.8186282486401042
Square,1.1241631312645257,0.898068035872884,0.789967201223958,135.9504852656711,0.9010677925765341,0.9712187992332616,0.9999897137508293,0.8332397665830994
Square,1.132491632592414,0.8876670677384484,0.8459289242551625,136.51891781795723,0.9005900731978884,0.9684554210324688,0.9999384596449121,0.825467384677911
Square,1.161198330404806,0.8924784059645454,0.8271279341569734,137.99121221072363,0.8999485663406278,0.9652560914497671,1.0,0.8289904398534544
Square,1.2039912285989867,0.9090014369214748,0.8076375562396081,136.8644235287725,0.9111353642985718,0.9591723098004216,0.9999671020166464,0.8245442708333334
Square,1.22477079377481,0.8971317079608929,0.8237796103505145,139.3499266698829,0.9032513700543431,0.9592252610074525,1.0,0.813466272091158
Square,1.1309772381489978,0.8961926797691709,0.8144368408159343,136.0514192662164,0.9103926929637417,0.9715945153057823,1.0,0.8366232497557798
Square,1.1050242621720492,0.9089185282016824,0.7756762178409926,134.68662020120684,0.9075791490686795,0.9783989166104017,1.0,0.8130603047077842
Square,1.2062678263584605,0.8977647751626167,0.8136712774155507,137.9320768087744,0.8954501311644366,0.965613881842542,0.9998982173495797,0.8164774886018237
Square,1.1365352273320533,0.8949488409868478,0.8202160157742514,137.02198481819607,0.8983271525653403,0.968092190738559,0.9999254639866829,0.8197075237280541
Square,1.090129039487551,0.8915532126459015,0.7987353483791054,133.84483806139036,0.8937025162751618,0.9764458692396604,0.9994417019275975,0.8211336970691903
Square,1.1089078472022906,0.877976600500882,0.8508609753356716,140.65262300174606,0.9000295377213359,0.9621414628008021,1.0,0.8011548471047495
Square,1.1916072861036964,0.8794487368445396,0.8598081624481136,141.72454787168653,0.9018343656257717,0.9537271715146765,1.0,0.8140622661278252
Square,1.1226028534256338,0.8635405906344019,0.8433249977071359,143.14703139338184,0.8923581812634165,0.9655389347101113,1.0,0.8042194369709299
Square,1.1530850809260391,0.8861879060175938,0.8564762678633105,140.39550342394165,0.9035466446820581,0.959925502933635,1.0,0.825168015209798
Square,1.1225723843126196,0.8947105724958789,0.8219067375877066,135.8770973215124,0.8982630179880412,0.9724150786872111,0.9999878902371092,0.8265965965965966
Square,1.119542965536177,0.8977156812467699,0.790363616300144,134.599643358763,0.9000310619546211,0.9732911426011417,0.9995212065594702,0.8235042735042735
Square,1.169582087016625,0.8760607455705277,0.8743451273816881,141.99054673162834,0.9024628344496661,0.953717387295439,1.0,0.8193603539562703
Square,1.1815882821280197,0.8839439568905557,0.8284196213874633,138.63737746500107,0.9044201163934243,0.9616649547855318,0.9999549618019783,0.8225386681485598
Square,1.0963117136999865,0.8857732366251204,0.8463914406994213,136.99724995999813,0.8997014105654512,0.9679330229986773,0.999704280967871,0.8186609686609687
Square,1.1644911321684213,0.8940256825044528,0.799156119843008,138.27320828895708,0.898605868760935,0.9698532403339547,0.999982243687631,0.8247587247191834
Square,1.1842294807103309,0.8759782437179736,0.8511820647065035,140.12315289842377,0.8985659710916728,0.9590844644964649,1.0,0.8231468183826779
Square,1.091291296347658,0.8639271604330911,0.9124076768984839,143.11169707062825,0.8940299298615773,0.949048623094589,0.9991458101990263,0.786723163841808
Square,1.1396445788099712,0.866735942723735,0.867663302903382,139.25409793675936,0.8968343396055,0.9655482553139932,0.9997205272718804,0.8136704829782394
